Time,LED1,LED2,LED3,LED4,Dark
1744217959.9632738,0.0,0.0,0.0,0.0,0.8075127601623535
1744217959.9632738,0.0,0.0,0.0,0.0,0.8654861450195312
1744217959.9632738,0.0,0.0,0.0,0.0,0.8654861450195312
1744217959.9632738,0.0,0.0,0.0,0.0,0.924156665802002
1744217959.9632738,0.0,0.0,0.0,0.0,0.924156665802002
1744217959.9632738,0.0,0.0,0.0,0.0,0.9833965301513672
1744217959.9632738,0.0,0.0,0.0,0.0,0.0
1744217959.9632738,0.0,0.0,0.0,0.0,0.5875511169433594
1744217959.9632738,0.0,0.0,0.0,0.0,0.5875511169433594
1744217959.9632738,0.0,0.0,0.0,0.0,0.6402449607849121
1744217959.9632738,0.0,0.0,0.0,0.0,0.6402449607849121
1744217959.9632738,0.0,0.0,0.0,0.0,0.0
1744217959.9632738,0.0,0.0,0.0,0.0,0.6946144104003906
1744217959.9632738,0.0,0.0,0.0,0.0,0.7504367828369141
1744217959.9632738,0.0,0.0,0.0,0.0,0.7504367828369141
1744217959.9632738,0.0,0.0,0.0,0.0,0.8075127601623535
1744217959.9632738,0.0,0.0,0.0,0.0,0.8075127601623535
1744217959.9632738,0.0,0.0,0.0,0.0,0.8654861450195312
1744217959.9632738,0.0,0.0,0.0,0.0,0.8654861450195312
1744217959.9632738,0.0,0.0,0.0,0.0,0.924156665802002
1744217959.9632738,0.0,0.0,0.0,0.0,0.924156665802002
1744217959.9632738,0.0,0.0,0.0,0.0,0.9833965301513672
1744217959.9632738,0.0,0.0,0.0,0.0,0.9833965301513672
1744217959.9632738,0.0,0.0,0.0,0.0,0.0
1744217959.9632738,0.0,0.0,0.0,0.0,0.5875511169433594
1744217959.9632738,0.0,0.0,0.0,0.0,0.6402449607849121
1744217959.9632738,0.0,0.0,0.0,0.0,0.6402449607849121
1744217959.9632738,0.0,0.0,0.0,0.0,0.0
1744216750.3742738,0.0,0.0,0.0,0.0,0.6946144104003906
1744216750.3742738,0.0,0.0,0.0,0.0,0.7504367828369141
1744216750.3742738,0.0,0.0,0.0,0.0,0.7504367828369141
1744216750.3742738,0.0,0.0,0.0,0.0,0.8075127601623535
1744216750.3742738,0.0,0.0,0.0,0.0,0.8075127601623535
1744216750.3742738,0.0,0.0,0.0,0.0,0.8654861450195312
1744216750.3742738,0.0,0.0,0.0,0.0,0.8654861450195312
1744216750.3742738,0.0,0.0,0.0,0.0,0.924156665802002
1744216750.3742738,0.0,0.0,0.0,0.0,0.924156665802002
1744216750.3742738,0.0,0.0,0.0,0.0,0.9833965301513672
1744216750.3742738,0.0,0.0,0.0,0.0,0.9833965301513672
1744216750.3742738,0.0,0.0,0.0,0.0,1.043006420135498
1744216750.3742738,0.0,0.0,0.0,0.0,1.1028127670288086
1744216750.3742738,0.0,0.0,0.0,0.0,1.1625590324401855
1744216750.3742738,0.0,0.0,0.0,0.0,1.1625590324401855
1744216750.3742738,0.0,0.0,0.0,0.0,0.0
1744220729.7462738,0.0,0.0,0.0,0.0,2.0274014472961426
1744220729.7462738,0.0,0.0,0.0,0.0,2.0274014472961426
1744220729.7462738,0.0,0.0,0.0,0.0,2.035933017730713
1744220729.7462738,0.0,0.0,0.0,0.0,2.035933017730713
1744220729.7462738,0.0,0.0,0.0,0.0,2.040771484375
1744220729.7462738,0.0,0.0,0.0,0.0,2.040771484375
1744220729.7462738,0.0,0.0,0.0,0.0,2.041799545288086
1744220729.7462738,0.0,0.0,0.0,0.0,2.041799545288086
1744220729.7462738,0.0,0.0,0.0,0.0,2.0390233993530273
1744220729.7462738,0.0,0.0,0.0,0.0,2.0390233993530273
1744220729.7462738,0.0,0.0,0.0,0.0,2.0324997901916504
1744220729.7462738,0.0,0.0,0.0,0.0,2.0324997901916504
1744220729.7462738,0.0,0.0,0.0,0.0,2.022312641143799
1744220729.7462738,0.0,0.0,0.0,0.0,0.0
1744220729.7462738,0.0,0.0,0.0,0.0,2.015349864959717
1744220729.7462738,0.0,0.0,0.0,0.0,0.0
1744218373.3762739,0.0,0.0,0.0,0.0,0.8330531120300293
1744218373.3762739,0.0,0.0,0.0,0.0,0.8330531120300293
1744218373.3762739,0.0,0.0,0.0,0.0,0.7752971649169922
1744218373.3762739,0.0,0.0,0.0,0.0,0.7752971649169922
1744218373.3762739,0.0,0.0,0.0,0.0,0.7187108993530273
1744218373.3762739,0.0,0.0,0.0,0.0,0.7187108993530273
1744218373.3762739,0.0,0.0,0.0,0.0,0.6634759902954102
1744218373.3762739,0.0,0.0,0.0,0.0,0.6634759902954102
1744218373.3762739,0.0,0.0,0.0,0.0,0.6098227500915527
1744218373.3762739,0.0,0.0,0.0,0.0,0.6098227500915527
1744218373.3762739,0.0,0.0,0.0,0.0,0.0
1744218373.3762739,0.0,0.0,0.0,0.0,1.010897159576416
1744218373.3762739,0.0,0.0,0.0,0.0,0.9511079788208008
1744218373.3762739,0.0,0.0,0.0,0.0,0.9511079788208008
1744218373.3762739,0.0,0.0,0.0,0.0,0.8917450904846191
1744218373.3762739,0.0,0.0,0.0,0.0,0.0
1744218373.3762739,0.0,0.0,0.0,0.0,0.8330531120300293
1744218373.3762739,0.0,0.0,0.0,0.0,0.8330531120300293
1744218373.3762739,0.0,0.0,0.0,0.0,0.7752971649169922
1744218373.3762739,0.0,0.0,0.0,0.0,0.7752971649169922
1744218373.3762739,0.0,0.0,0.0,0.0,0.7187108993530273
1744218373.3762739,0.0,0.0,0.0,0.0,0.7187108993530273
1744218373.3762739,0.0,0.0,0.0,0.0,0.6634759902954102
1744218373.3762739,0.0,0.0,0.0,0.0,0.6634759902954102
1744218373.3762739,0.0,0.0,0.0,0.0,0.6098227500915527
1744218373.3762739,0.0,0.0,0.0,0.0,0.6098227500915527
1744218373.3762739,0.0,0.0,0.0,0.0,0.5579609870910645
1744218373.3762739,0.0,0.0,0.0,0.0,0.0
1744218373.3762739,0.0,0.0,0.0,0.0,0.9511079788208008
1744218373.3762739,0.0,0.0,0.0,0.0,0.9511079788208008
1744218373.3762739,0.0,0.0,0.0,0.0,0.8917450904846191
1744218373.3762739,0.0,0.0,0.0,0.0,0.0
1744216750.434274,0.0,0.0,0.0,0.0,0.8330531120300293
1744216750.434274,0.0,0.0,0.0,0.0,0.8330531120300293
1744216750.434274,0.0,0.0,0.0,0.0,0.7752971649169922
1744216750.434274,0.0,0.0,0.0,0.0,0.7752971649169922
1744216750.434274,0.0,0.0,0.0,0.0,0.7187108993530273
1744216750.434274,0.0,0.0,0.0,0.0,0.7187108993530273
1744216750.434274,0.0,0.0,0.0,0.0,0.6634759902954102
1744216750.434274,0.0,0.0,0.0,0.0,0.6634759902954102
1744216750.434274,0.0,0.0,0.0,0.0,0.6098227500915527
1744216750.434274,0.0,0.0,0.0,0.0,0.6098227500915527
1744216750.434274,0.0,0.0,0.0,0.0,0.5579609870910645
1744216750.434274,0.0,0.0,0.0,0.0,0.50811767578125
1744216750.434274,0.0,0.0,0.0,0.0,0.50811767578125
1744216750.434274,0.0,0.0,0.0,0.0,0.4604511260986328
1744216750.434274,0.0,0.0,0.0,0.0,0.4604511260986328
1744216750.434274,0.0,0.0,0.0,0.0,0.0
1744216885.437274,0.0,0.0,0.0,0.0,0.20631933212280273
1744216885.437274,0.0,0.0,0.0,0.0,0.20631933212280273
1744216885.437274,0.0,0.0,0.0,0.0,0.23386287689208984
1744216885.437274,0.0,0.0,0.0,0.0,0.23386287689208984
1744216885.437274,0.0,0.0,0.0,0.0,0.2647261619567871
1744216885.437274,0.0,0.0,0.0,0.0,0.2647261619567871
1744216885.437274,0.0,0.0,0.0,0.0,0.29869556427001953
1744216885.437274,0.0,0.0,0.0,0.0,0.29869556427001953
1744216885.437274,0.0,0.0,0.0,0.0,0.3356437683105469
1744216885.437274,0.0,0.0,0.0,0.0,0.3356437683105469
1744216885.437274,0.0,0.0,0.0,0.0,0.3755064010620117
1744216885.437274,0.0,0.0,0.0,0.0,0.3755064010620117
1744216885.437274,0.0,0.0,0.0,0.0,0.41820812225341797
1744216885.437274,0.0,0.0,0.0,0.0,0.41820812225341797
1744216885.437274,0.0,0.0,0.0,0.0,0.0
1744216885.437274,0.0,0.0,0.0,0.0,0.0
1744217575.379274,0.0,0.0,0.0,0.0,0.0
1744217575.379274,0.0,0.0,0.0,0.0,0.20631933212280273
1744217575.379274,0.0,0.0,0.0,0.0,0.23386287689208984
1744217575.379274,0.0,0.0,0.0,0.0,0.23386287689208984
1744217575.379274,0.0,0.0,0.0,0.0,0.2647261619567871
1744217575.379274,0.0,0.0,0.0,0.0,0.2647261619567871
1744217575.379274,0.0,0.0,0.0,0.0,0.29869556427001953
1744217575.379274,0.0,0.0,0.0,0.0,0.29869556427001953
1744217575.379274,0.0,0.0,0.0,0.0,0.3356437683105469
1744217575.379274,0.0,0.0,0.0,0.0,0.3356437683105469
1744217575.379274,0.0,0.0,0.0,0.0,0.3755064010620117
1744217575.379274,0.0,0.0,0.0,0.0,0.3755064010620117
1744217575.379274,0.0,0.0,0.0,0.0,0.41820812225341797
1744217575.379274,0.0,0.0,0.0,0.0,0.41820812225341797
1744217575.379274,0.0,0.0,0.0,0.0,0.46353721618652344
1744217575.379274,0.0,0.0,0.0,0.0,0.0
1744217575.379274,0.0,0.0,0.0,0.0,0.51123046875
1744217575.379274,0.0,0.0,0.0,0.0,0.0
1744217575.379274,0.0,0.0,0.0,0.0,0.23386287689208984
1744217575.379274,0.0,0.0,0.0,0.0,0.23386287689208984
1744217575.379274,0.0,0.0,0.0,0.0,0.2647261619567871
1744217575.379274,0.0,0.0,0.0,0.0,0.2647261619567871
1744217575.379274,0.0,0.0,0.0,0.0,0.29869556427001953
1744217575.379274,0.0,0.0,0.0,0.0,0.29869556427001953
1744217575.379274,0.0,0.0,0.0,0.0,0.3356437683105469
1744217575.379274,0.0,0.0,0.0,0.0,0.3356437683105469
1744217575.379274,0.0,0.0,0.0,0.0,0.3755064010620117
1744217575.379274,0.0,0.0,0.0,0.0,0.3755064010620117
1744217575.379274,0.0,0.0,0.0,0.0,0.41820812225341797
1744217575.379274,0.0,0.0,0.0,0.0,0.41820812225341797
1744217575.379274,0.0,0.0,0.0,0.0,0.46353721618652344
1744217575.379274,0.0,0.0,0.0,0.0,0.0
1744216750.4912739,0.0,0.0,0.0,0.0,1.6840095520019531
1744216750.4912739,0.0,0.0,0.0,0.0,1.7296710014343262
1744216750.4912739,0.0,0.0,0.0,0.0,1.7296710014343262
1744216750.4912739,0.0,0.0,0.0,0.0,1.7727603912353516
1744216750.4912739,0.0,0.0,0.0,0.0,1.7727603912353516
1744216750.4912739,0.0,0.0,0.0,0.0,1.8131461143493652
1744216750.4912739,0.0,0.0,0.0,0.0,1.8131461143493652
1744216750.4912739,0.0,0.0,0.0,0.0,1.8506817817687988
1744216750.4912739,0.0,0.0,0.0,0.0,1.8506817817687988
1744216750.4912739,0.0,0.0,0.0,0.0,1.8852458000183105
1744216750.4912739,0.0,0.0,0.0,0.0,1.8852458000183105
1744216750.4912739,0.0,0.0,0.0,0.0,1.9166584014892578
1744216750.4912739,0.0,0.0,0.0,0.0,1.9166584014892578
1744216750.4912739,0.0,0.0,0.0,0.0,1.9447503089904785
1744216750.4912739,0.0,0.0,0.0,0.0,1.9447503089904785
1744216750.4912739,0.0,0.0,0.0,0.0,0.0
1744220633.3052738,0.0,0.0,0.0,0.0,1.9903783798217773
1744220633.3052738,0.0,0.0,0.0,0.0,0.0
1744220633.3052738,0.0,0.0,0.0,0.0,1.7296710014343262
1744220633.3052738,0.0,0.0,0.0,0.0,1.7727603912353516
1744220633.3052738,0.0,0.0,0.0,0.0,1.7727603912353516
1744220633.3052738,0.0,0.0,0.0,0.0,1.8131461143493652
1744220633.3052738,0.0,0.0,0.0,0.0,1.8131461143493652
1744220633.3052738,0.0,0.0,0.0,0.0,1.8506817817687988
1744220633.3052738,0.0,0.0,0.0,0.0,1.8506817817687988
1744220633.3052738,0.0,0.0,0.0,0.0,1.8852458000183105
1744220633.3052738,0.0,0.0,0.0,0.0,1.8852458000183105
1744220633.3052738,0.0,0.0,0.0,0.0,1.9166584014892578
1744220633.3052738,0.0,0.0,0.0,0.0,1.9166584014892578
1744220633.3052738,0.0,0.0,0.0,0.0,1.9447503089904785
1744220633.3052738,0.0,0.0,0.0,0.0,1.9447503089904785
1744220633.3052738,0.0,0.0,0.0,0.0,0.0
1744216750.4992738,0.0,0.0,0.0,0.0,1.9903783798217773
1744216750.4992738,0.0,0.0,0.0,0.0,1.9903783798217773
1744216750.4992738,0.0,0.0,0.0,0.0,1.9903783798217773
1744216750.4992738,0.0,0.0,0.0,0.0,2.0077757835388184
1744216750.4992738,0.0,0.0,0.0,0.0,2.0215516090393066
1744216750.4992738,0.0,0.0,0.0,0.0,2.0215516090393066
1744216750.4992738,0.0,0.0,0.0,0.0,2.0317888259887695
1744216750.4992738,0.0,0.0,0.0,0.0,2.0317888259887695
1744216750.4992738,0.0,0.0,0.0,0.0,2.038461685180664
1744216750.4992738,0.0,0.0,0.0,0.0,2.038461685180664
1744216750.4992738,0.0,0.0,0.0,0.0,2.0414137840270996
1744216750.4992738,0.0,0.0,0.0,0.0,2.0414137840270996
1744216750.4992738,0.0,0.0,0.0,0.0,2.040604591369629
1744216750.4992738,0.0,0.0,0.0,0.0,2.040604591369629
1744216750.4992738,0.0,0.0,0.0,0.0,2.0360498428344727
1744216750.4992738,0.0,0.0,0.0,0.0,0.0
1744219662.937274,0.0,0.0,0.0,0.0,1.4520659446716309
1744219662.937274,0.0,0.0,0.0,0.0,1.4520659446716309
1744219662.937274,0.0,0.0,0.0,0.0,1.396000862121582
1744219662.937274,0.0,0.0,0.0,0.0,1.396000862121582
1744219662.937274,0.0,0.0,0.0,0.0,1.338705062866211
1744219662.937274,0.0,0.0,0.0,0.0,1.338705062866211
1744219662.937274,0.0,0.0,0.0,0.0,1.2805376052856445
1744219662.937274,0.0,0.0,0.0,0.0,1.2805376052856445
1744219662.937274,0.0,0.0,0.0,0.0,1.2216920852661133
1744219662.937274,0.0,0.0,0.0,0.0,1.2216920852661133
1744219662.937274,0.0,0.0,0.0,0.0,1.1623001098632812
1744219662.937274,0.0,0.0,0.0,0.0,0.0
1744219662.937274,0.0,0.0,0.0,0.0,1.5596742630004883
1744219662.937274,0.0,0.0,0.0,0.0,1.5596742630004883
1744219662.937274,0.0,0.0,0.0,0.0,1.5066556930541992
1744219662.937274,0.0,0.0,0.0,0.0,0.0
1744219662.937274,0.0,0.0,0.0,0.0,1.4520659446716309
1744219662.937274,0.0,0.0,0.0,0.0,1.4520659446716309
1744219662.937274,0.0,0.0,0.0,0.0,1.396000862121582
1744219662.937274,0.0,0.0,0.0,0.0,1.396000862121582
1744219662.937274,0.0,0.0,0.0,0.0,1.338705062866211
1744219662.937274,0.0,0.0,0.0,0.0,1.338705062866211
1744219662.937274,0.0,0.0,0.0,0.0,1.2805376052856445
1744219662.937274,0.0,0.0,0.0,0.0,1.2805376052856445
1744219662.937274,0.0,0.0,0.0,0.0,1.2216920852661133
1744219662.937274,0.0,0.0,0.0,0.0,1.2216920852661133
1744219662.937274,0.0,0.0,0.0,0.0,1.1623001098632812
1744219662.937274,0.0,0.0,0.0,0.0,1.1623001098632812
1744219662.937274,0.0,0.0,0.0,0.0,0.0
1744219662.937274,0.0,0.0,0.0,0.0,1.5596742630004883
1744219662.937274,0.0,0.0,0.0,0.0,1.5066556930541992
1744219662.937274,0.0,0.0,0.0,0.0,0.0
1744216750.5242739,0.0,0.0,0.0,0.0,1.4520659446716309
1744216750.5242739,0.0,0.0,0.0,0.0,1.4520659446716309
1744216750.5242739,0.0,0.0,0.0,0.0,1.396000862121582
1744216750.5242739,0.0,0.0,0.0,0.0,1.396000862121582
1744216750.5242739,0.0,0.0,0.0,0.0,1.338705062866211
1744216750.5242739,0.0,0.0,0.0,0.0,1.338705062866211
1744216750.5242739,0.0,0.0,0.0,0.0,1.2805376052856445
1744216750.5242739,0.0,0.0,0.0,0.0,1.2805376052856445
1744216750.5242739,0.0,0.0,0.0,0.0,1.2216920852661133
1744216750.5242739,0.0,0.0,0.0,0.0,1.2216920852661133
1744216750.5242739,0.0,0.0,0.0,0.0,1.1623001098632812
1744216750.5242739,0.0,0.0,0.0,0.0,1.1623001098632812
1744216750.5242739,0.0,0.0,0.0,0.0,1.1025233268737793
1744216750.5242739,0.0,0.0,0.0,0.0,1.0425405502319336
1744216750.5242739,0.0,0.0,0.0,0.0,0.9825773239135742
1744216750.5242739,0.0,0.0,0.0,0.0,0.0
1744216793.493274,0.0,0.0,0.0,0.0,0.12724685668945312
1744216793.493274,0.0,0.0,0.0,0.0,0.12724685668945312
1744216793.493274,0.0,0.0,0.0,0.0,0.1196737289428711
1744216793.493274,0.0,0.0,0.0,0.0,0.1196737289428711
1744216793.493274,0.0,0.0,0.0,0.0,0.1158599853515625
1744216793.493274,0.0,0.0,0.0,0.0,0.1158599853515625
1744216793.493274,0.0,0.0,0.0,0.0,0.11587762832641602
1744216793.493274,0.0,0.0,0.0,0.0,0.11587762832641602
1744216793.493274,0.0,0.0,0.0,0.0,0.11971187591552734
1744216793.493274,0.0,0.0,0.0,0.0,0.11971187591552734
1744216793.493274,0.0,0.0,0.0,0.0,0.12728500366210938
1744216793.493274,0.0,0.0,0.0,0.0,0.12728500366210938
1744216793.493274,0.0,0.0,0.0,0.0,0.13853025436401367
1744216793.493274,0.0,0.0,0.0,0.0,0.0
1744216793.493274,0.0,0.0,0.0,0.0,0.1383981704711914
1744216793.493274,0.0,0.0,0.0,0.0,0.0
1744216750.552274,0.0,0.0,0.0,0.0,0.12724685668945312
1744216750.552274,0.0,0.0,0.0,0.0,0.12724685668945312
1744216750.552274,0.0,0.0,0.0,0.0,0.1196737289428711
1744216750.552274,0.0,0.0,0.0,0.0,0.1196737289428711
1744216750.552274,0.0,0.0,0.0,0.0,0.1158599853515625
1744216750.552274,0.0,0.0,0.0,0.0,0.1158599853515625
1744216750.552274,0.0,0.0,0.0,0.0,0.11587762832641602
1744216750.552274,0.0,0.0,0.0,0.0,0.11587762832641602
1744216750.552274,0.0,0.0,0.0,0.0,0.11971187591552734
1744216750.552274,0.0,0.0,0.0,0.0,0.11971187591552734
1744216750.552274,0.0,0.0,0.0,0.0,0.12728500366210938
1744216750.552274,0.0,0.0,0.0,0.0,0.12728500366210938
1744216750.552274,0.0,0.0,0.0,0.0,0.13853025436401367
1744216750.552274,0.0,0.0,0.0,0.0,0.13853025436401367
1744216750.552274,0.0,0.0,0.0,0.0,0.1534862518310547
1744216750.552274,0.0,0.0,0.0,0.0,0.0
1744216864.185274,0.0,0.0,0.0,0.0,0.17210674285888672
1744216864.185274,0.0,0.0,0.0,0.0,0.0
1744216864.185274,0.0,0.0,0.0,0.0,0.1196737289428711
1744216864.185274,0.0,0.0,0.0,0.0,0.1196737289428711
1744216864.185274,0.0,0.0,0.0,0.0,0.1158599853515625
1744216864.185274,0.0,0.0,0.0,0.0,0.1158599853515625
1744216864.185274,0.0,0.0,0.0,0.0,0.11587762832641602
1744216864.185274,0.0,0.0,0.0,0.0,0.11587762832641602
1744216864.185274,0.0,0.0,0.0,0.0,0.11971187591552734
1744216864.185274,0.0,0.0,0.0,0.0,0.11971187591552734
1744216864.185274,0.0,0.0,0.0,0.0,0.12728500366210938
1744216864.185274,0.0,0.0,0.0,0.0,0.12728500366210938
1744216864.185274,0.0,0.0,0.0,0.0,0.13853025436401367
1744216864.185274,0.0,0.0,0.0,0.0,0.13853025436401367
1744216864.185274,0.0,0.0,0.0,0.0,0.1534862518310547
1744216864.185274,0.0,0.0,0.0,0.0,0.0
1744219772.764274,0.0,0.0,0.0,0.0,0.0
1744219772.764274,0.0,0.0,0.0,0.0,1.1608471870422363
1744219772.764274,0.0,0.0,0.0,0.0,1.1608471870422363
1744219772.764274,0.0,0.0,0.0,0.0,1.2203898429870605
1744219772.764274,0.0,0.0,0.0,0.0,1.2203898429870605
1744219772.764274,0.0,0.0,0.0,0.0,1.2794561386108398
1744219772.764274,0.0,0.0,0.0,0.0,1.2794561386108398
1744219772.764274,0.0,0.0,0.0,0.0,1.337761402130127
1744219772.764274,0.0,0.0,0.0,0.0,1.337761402130127
1744219772.764274,0.0,0.0,0.0,0.0,1.3950767517089844
1744219772.764274,0.0,0.0,0.0,0.0,1.3950767517089844
1744219772.764274,0.0,0.0,0.0,0.0,1.4512038230895996
1744219772.764274,0.0,0.0,0.0,0.0,1.4512038230895996
1744219772.764274,0.0,0.0,0.0,0.0,1.505937099456787
1744219772.764274,0.0,0.0,0.0,0.0,1.505937099456787
1744219772.764274,0.0,0.0,0.0,0.0,0.0
1744220583.671274,0.0,0.0,0.0,0.0,1.9456958770751953
1744220583.671274,0.0,0.0,0.0,0.0,1.9175987243652344
1744220583.671274,0.0,0.0,0.0,0.0,1.9175987243652344
1744220583.671274,0.0,0.0,0.0,0.0,1.8862028121948242
1744220583.671274,0.0,0.0,0.0,0.0,1.8862028121948242
1744220583.671274,0.0,0.0,0.0,0.0,1.8517179489135742
1744220583.671274,0.0,0.0,0.0,0.0,1.8517179489135742
1744220583.671274,0.0,0.0,0.0,0.0,1.8142309188842773
1744220583.671274,0.0,0.0,0.0,0.0,1.8142309188842773
1744220583.671274,0.0,0.0,0.0,0.0,1.7737984657287598
1744220583.671274,0.0,0.0,0.0,0.0,1.7737984657287598
1744220583.671274,0.0,0.0,0.0,0.0,1.730562686920166
1744220583.671274,0.0,0.0,0.0,0.0,1.730562686920166
1744220583.671274,0.0,0.0,0.0,0.0,0.0
1744220583.671274,0.0,0.0,0.0,0.0,1.9703378677368164
1744220583.671274,0.0,0.0,0.0,0.0,0.0
1744216750.612274,0.0,0.0,0.0,0.0,1.9456958770751953
1744216750.612274,0.0,0.0,0.0,0.0,1.9175987243652344
1744216750.612274,0.0,0.0,0.0,0.0,1.9175987243652344
1744216750.612274,0.0,0.0,0.0,0.0,1.8862028121948242
1744216750.612274,0.0,0.0,0.0,0.0,1.8862028121948242
1744216750.612274,0.0,0.0,0.0,0.0,1.8517179489135742
1744216750.612274,0.0,0.0,0.0,0.0,1.8517179489135742
1744216750.612274,0.0,0.0,0.0,0.0,1.8142309188842773
1744216750.612274,0.0,0.0,0.0,0.0,1.8142309188842773
1744216750.612274,0.0,0.0,0.0,0.0,1.7737984657287598
1744216750.612274,0.0,0.0,0.0,0.0,1.7737984657287598
1744216750.612274,0.0,0.0,0.0,0.0,1.730562686920166
1744216750.612274,0.0,0.0,0.0,0.0,1.730562686920166
1744216750.612274,0.0,0.0,0.0,0.0,1.6847476959228516
1744216750.612274,0.0,0.0,0.0,0.0,1.63657808303833
1744216750.612274,0.0,0.0,0.0,0.0,0.0
1744219935.404274,0.0,0.0,0.0,0.0,1.63657808303833
1744219935.404274,0.0,0.0,0.0,0.0,0.0
1744219935.404274,0.0,0.0,0.0,0.0,1.9175987243652344
1744219935.404274,0.0,0.0,0.0,0.0,1.8862028121948242
1744219935.404274,0.0,0.0,0.0,0.0,1.8862028121948242
1744219935.404274,0.0,0.0,0.0,0.0,1.8517179489135742
1744219935.404274,0.0,0.0,0.0,0.0,1.8517179489135742
1744219935.404274,0.0,0.0,0.0,0.0,1.8142309188842773
1744219935.404274,0.0,0.0,0.0,0.0,1.8142309188842773
1744219935.404274,0.0,0.0,0.0,0.0,1.7737984657287598
1744219935.404274,0.0,0.0,0.0,0.0,1.7737984657287598
1744219935.404274,0.0,0.0,0.0,0.0,1.730562686920166
1744219935.404274,0.0,0.0,0.0,0.0,1.730562686920166
1744219935.404274,0.0,0.0,0.0,0.0,1.6847476959228516
1744219935.404274,0.0,0.0,0.0,0.0,1.63657808303833
1744219935.404274,0.0,0.0,0.0,0.0,0.0
1744217784.960274,0.0,0.0,0.0,0.0,0.6111664772033691
1744217784.960274,0.0,0.0,0.0,0.0,0.6646223068237305
1744217784.960274,0.0,0.0,0.0,0.0,0.6646223068237305
1744217784.960274,0.0,0.0,0.0,0.0,0.719660758972168
1744217784.960274,0.0,0.0,0.0,0.0,0.719660758972168
1744217784.960274,0.0,0.0,0.0,0.0,0.7760944366455078
1744217784.960274,0.0,0.0,0.0,0.0,0.7760944366455078
1744217784.960274,0.0,0.0,0.0,0.0,0.8336358070373535
1744217784.960274,0.0,0.0,0.0,0.0,0.8336358070373535
1744217784.960274,0.0,0.0,0.0,0.0,0.8919539451599121
1744217784.960274,0.0,0.0,0.0,0.0,0.8919539451599121
1744217784.960274,0.0,0.0,0.0,0.0,0.950890064239502
1744217784.960274,0.0,0.0,0.0,0.0,0.950890064239502
1744217784.960274,0.0,0.0,0.0,0.0,1.0102949142456055
1744217784.960274,0.0,0.0,0.0,0.0,0.0
1744217784.960274,0.0,0.0,0.0,0.0,0.0
1744216750.6722739,0.0,0.0,0.0,0.0,0.6111664772033691
1744216750.6722739,0.0,0.0,0.0,0.0,0.6646223068237305
1744216750.6722739,0.0,0.0,0.0,0.0,0.6646223068237305
1744216750.6722739,0.0,0.0,0.0,0.0,0.719660758972168
1744216750.6722739,0.0,0.0,0.0,0.0,0.719660758972168
1744216750.6722739,0.0,0.0,0.0,0.0,0.7760944366455078
1744216750.6722739,0.0,0.0,0.0,0.0,0.7760944366455078
1744216750.6722739,0.0,0.0,0.0,0.0,0.8336358070373535
1744216750.6722739,0.0,0.0,0.0,0.0,0.8336358070373535
1744216750.6722739,0.0,0.0,0.0,0.0,0.8919539451599121
1744216750.6722739,0.0,0.0,0.0,0.0,0.8919539451599121
1744216750.6722739,0.0,0.0,0.0,0.0,0.950890064239502
1744216750.6722739,0.0,0.0,0.0,0.0,0.950890064239502
1744216750.6722739,0.0,0.0,0.0,0.0,1.0102949142456055
1744216750.6722739,0.0,0.0,0.0,0.0,1.0102949142456055
1744216750.6722739,0.0,0.0,0.0,0.0,0.0
1744218747.2552738,0.0,0.0,0.0,0.0,1.1298651695251465
1744218747.2552738,0.0,0.0,0.0,0.0,1.1298651695251465
1744218747.2552738,0.0,0.0,0.0,0.0,0.0
1744218747.2552738,0.0,0.0,0.0,0.0,0.719660758972168
1744218747.2552738,0.0,0.0,0.0,0.0,0.719660758972168
1744218747.2552738,0.0,0.0,0.0,0.0,0.7760944366455078
1744218747.2552738,0.0,0.0,0.0,0.0,0.7760944366455078
1744218747.2552738,0.0,0.0,0.0,0.0,0.8336358070373535
1744218747.2552738,0.0,0.0,0.0,0.0,0.8336358070373535
1744218747.2552738,0.0,0.0,0.0,0.0,0.8919539451599121
1744218747.2552738,0.0,0.0,0.0,0.0,0.8919539451599121
1744218747.2552738,0.0,0.0,0.0,0.0,0.950890064239502
1744218747.2552738,0.0,0.0,0.0,0.0,0.950890064239502
1744218747.2552738,0.0,0.0,0.0,0.0,1.0102949142456055
1744218747.2552738,0.0,0.0,0.0,0.0,1.0102949142456055
1744218747.2552738,0.0,0.0,0.0,0.0,0.0
1744220757.095274,0.0,0.0,0.0,0.0,2.028390884399414
1744220757.095274,0.0,0.0,0.0,0.0,0.0
1744220757.095274,0.0,0.0,0.0,0.0,2.0212907791137695
1744220757.095274,0.0,0.0,0.0,0.0,2.0212907791137695
1744220757.095274,0.0,0.0,0.0,0.0,2.031741142272949
1744220757.095274,0.0,0.0,0.0,0.0,2.031741142272949
1744220757.095274,0.0,0.0,0.0,0.0,2.0386300086975098
1744220757.095274,0.0,0.0,0.0,0.0,2.0386300086975098
1744220757.095274,0.0,0.0,0.0,0.0,2.041762351989746
1744220757.095274,0.0,0.0,0.0,0.0,2.041762351989746
1744220757.095274,0.0,0.0,0.0,0.0,2.0410709381103516
1744220757.095274,0.0,0.0,0.0,0.0,2.0410709381103516
1744220757.095274,0.0,0.0,0.0,0.0,2.036579132080078
1744220757.095274,0.0,0.0,0.0,0.0,2.036579132080078
