wavelength,1L,1R,2L,2R,3L,3R,4L,4R,5L,5R
547.9526978,30.8812894924024,28.9148620708844,18.2311925527693,17.6424976265814,22.5521286902108,23.0890262095615,23.5801519092214,23.3000578562982,19.2907347834973,17.2409897390300
548.541687,30.5701062502421,28.7047254396224,17.9719207320847,17.5059150523715,22.2876368226410,22.8245222425113,23.1840728608330,23.1753848924135,19.1244441866613,17.1960588973682
549.1306763,30.8510476732578,28.6000453639429,18.1630552500943,17.4332645766529,22.0281244633302,22.9802745468751,23.2908682956046,23.4972101540733,19.3006390673519,17.5828607536835
549.7196045,31.0462617145054,28.8078713113133,17.9253011286177,17.5576141627567,22.0539205751642,23.0439114599344,23.1491180848461,23.2771057750547,19.2273918929934,17.4580998251618
550.3085327,30.5566167728934,28.0560848174621,17.8847764827476,17.4845207763522,22.1253565449218,22.6192733507038,22.7468198029503,23.2570149929383,18.9211731978636,16.9879362480468
550.8973999,30.5524189433846,28.6383918329333,18.1944245244963,17.3267822066588,22.2579384455415,23.3457180600509,23.1984212393909,23.4365681479744,19.1561427615770,17.8861267107228
551.4862061,30.8926262221933,28.7339023403866,18.2404925313185,17.4112216497897,22.2243097193038,23.5804978553786,23.1789597763680,23.4495042660816,19.3846839751741,17.3756660455846
552.0750122,30.3220315662311,28.3191614158025,18.0263706583410,17.2409519643318,21.9402703051533,23.0130965362358,22.9349750923731,23.0880494212840,19.0704293444612,17.2866095978801
552.6638184,30.6864545520720,28.0167732194626,18.5375146479133,17.5869002886366,22.3188841356415,22.8922590264720,22.9138740876985,23.3230148285747,19.2434900268986,17.2623835898559
553.2525635,30.4643058869095,28.2016625897143,18.0623473950548,17.3903524976714,22.4735537407665,23.1713356481179,22.9957816125711,23.1468523535546,19.3224678844204,17.7495312424427
553.8412476,30.4678796282142,28.4015050220389,18.1466606034998,17.5152320866335,22.3013479887872,23.0526394666355,23.0552490500042,23.4088303828469,18.8647871915705,16.9775511883039
554.4299316,30.6916710561123,28.4295944366927,18.4483158831401,17.6324934669445,22.6461426834976,23.0501326241735,23.1280523732939,23.4444472324857,18.9508839013495,17.5224095577058
555.0185547,30.0684793448359,28.1114560249137,18.2682084265999,17.3494852431510,22.0378429520337,22.7929484329908,22.5881030798248,23.2758674766297,18.8940047579477,17.5643148465540
555.6071777,30.2499675567500,28.0625890241624,18.3077027417178,17.4221575687996,22.2828870125465,23.0920665824843,22.9743006372936,23.2900546597081,18.9453780691632,17.3694463986321
556.1957397,30.3715202913408,27.4456649943274,18.2683822143695,17.7789070686150,22.3140995451861,22.8795289127610,22.6381139507709,23.0764446017290,19.1603827065444,17.3306046515813
556.7842407,30.0144315469977,28.4471081511894,18.0062634259222,17.8028607966901,21.9881704510509,22.7169045116551,23.1231989924899,23.3260942044718,19.3908303619359,17.2596879923361
557.3727417,29.9676194824741,28.3601611764047,18.6389898705206,17.9632418224974,22.6570134039644,22.7911147670997,23.1666947170345,23.6756297909932,19.6583524966607,17.5254793037862
557.9612427,30.1392202347278,28.1219917844705,18.2508494974735,17.6368336848999,22.5741688119487,22.9862863226712,22.8481561646240,23.1803721435300,19.2162353257203,17.3991417476048
558.5496826,30.1660077983705,27.8974659550198,18.4733571210165,17.6697630510226,22.2838852593737,22.8948896632523,23.0061626108137,23.4195424186287,19.4058480528936,17.6634691120034
559.1380615,30.0544045041295,27.5747144627320,18.0267207706249,17.7923137930831,22.3440960350472,22.7285546658465,22.7892699408647,23.2695332120651,19.2037334316826,17.4501585810021
559.7264404,30.3660282818343,28.1369373183860,18.1830125501878,17.8615309033798,22.4368907180300,22.9093498313060,22.9433991741521,23.0390445330007,19.3312332787015,17.8597781533263
560.3147583,30.4668900372591,27.5892705587245,18.0981629840556,17.5970925242889,22.2391699279576,22.8169347366728,22.6309188418333,22.9912624469711,19.2322635498575,17.2009600062329
560.9030762,30.1921180945968,27.5266704655564,18.5187696464745,17.7338784868906,22.3693776321658,22.7647577400141,23.0224739897669,23.2523192073982,19.1515703739302,17.9962420577138
561.491333,29.7112640075210,27.7574956301747,18.4923073866732,17.5262128531574,22.3809310747254,22.6420972087155,22.7929264641880,23.2391162689284,18.9496481002103,17.4197581192065
562.0795288,29.8816151011616,27.9013862048227,18.0194384375710,17.4448380057479,22.0528164006012,22.7696083874326,22.5795318608872,23.4511558388896,19.3616275929292,17.4737623230411
562.6677246,30.2721481409854,28.1177507487178,18.1549007331285,17.6646137063580,22.2483783187595,22.5880877973206,22.8392911960423,23.4731251532184,19.1272272901856,17.4272296593030
563.2559204,29.6637445420058,27.7638290467109,18.0135511743539,17.4899190219471,22.2862474340653,22.8120553403952,22.8753923020094,23.3550270555049,19.0961077376267,17.3881419703921
563.8439941,29.8346522378442,27.8002551037810,18.3401960864048,17.6672440726161,22.2095456309666,22.8717361632014,22.9300856728534,23.3485896015961,19.2044607588885,17.4245127607972
564.4321289,30.0626203725533,27.5662165671099,18.3592134742091,17.2336411258484,22.2609071146979,22.8588677533652,23.0335402891273,23.2067806518414,19.1249066030311,17.3870192883385
565.0201416,30.1234492023802,27.6501510926803,18.3630746108624,17.7248792216160,22.0262074863205,22.6835062645402,22.8641613924914,23.1367992554354,19.4701259515522,17.6637943941793
565.6082153,30.0029250062606,27.9229487741079,18.2072811348370,17.5402556518683,21.6535749782927,22.7212392934590,22.8931755713909,23.0425042895591,19.2959052103373,17.4156584158443
566.196167,29.5326174995795,27.7198250404333,18.3410275246549,17.6433837802093,22.1255526582851,22.6185450622278,22.8445272996402,23.2927460417709,19.0489833659838,17.4602982175439
566.7841187,30.1288998581449,27.8449351900951,18.0241424754788,17.5426609248838,22.3739906877259,22.7981193712776,23.1573402419751,23.3494623894757,19.2552211027600,17.6217264821523
567.3720703,29.4479810049174,27.5712495514351,18.1892105723808,17.5909187684060,21.7409255053983,22.4540057228123,22.4604972195595,23.1668535915201,19.1608520986961,17.1217924636021
567.9599609,30.1648273652667,27.9463850509778,18.0291626468841,17.2511474373866,21.8484204841178,22.6285460404214,22.4451787483534,23.2607123793412,19.4210517751340,17.5998224814226
568.5477905,29.8263058097764,27.8090676867924,18.1721966783099,17.4619361749158,22.0477640007675,22.6647510830810,22.8618903690902,23.4141629430406,19.3651734499123,17.2696305896344
569.1356201,29.3078413200503,27.5648064927110,17.8159958894450,17.1835804407833,21.7461320456053,22.3764852721670,22.8902061445240,23.0478533574110,19.2833796914407,17.2768375880387
569.7233887,29.5931341764088,27.2960884375530,17.8593739990477,17.2926201749704,21.9609968479099,22.5339409370011,22.6930521074987,23.0860210925134,19.3069771448547,17.3735510388233
570.3111572,29.3760931830474,27.5606255221025,17.7916860209281,17.1381439396596,21.8314278719214,22.5321397832560,22.8215376660290,22.5066181653666,19.1443417830459,17.4441770384876
570.8988647,29.5848191606235,27.2832433607477,18.0760273028053,17.1296687568912,21.9782754066153,22.5257727422651,22.7939513756107,23.1221329731748,19.3678358515455,17.2671668108202
571.4865112,29.5284444312667,27.0303057771542,17.9809063049904,17.2940597236399,21.3339539895197,22.5318303489742,22.6203069489460,22.9865353362977,18.9445867377647,17.0708108847169
572.0741577,29.2742818454877,27.2235279412205,17.5788457759604,17.0684937535239,21.6092067425742,22.7660494216648,22.6410824730877,22.8061845140492,19.7082724782982,17.5184136508381
572.6618042,29.3393244393109,26.9501377627720,17.6161101155491,17.2976113192307,21.6531295598482,22.5876173014895,22.4963581358231,22.8550656010180,19.0504793822842,17.2675674844355
573.2493286,29.4760485054885,27.4450709562155,17.6003682874708,17.2739480866446,21.9695431076350,22.8287951901802,22.9380573081794,23.1323564339667,19.0806836470861,17.2147434280932
573.8369141,29.2231242843400,27.1840587632165,17.4964287313651,16.9809149035466,21.6214259152257,22.6571394004565,22.6593695336705,23.2025570198143,19.2308721776751,16.9753346669646
574.4243774,28.8134394323885,27.0192159696014,17.5713304936905,17.0348866422750,21.2476094880964,22.5481808580669,22.5828612041706,22.8634709471313,19.1473276658396,17.2481566183965
575.0119019,29.4559544159831,26.9809088656411,17.4966404810903,16.8923228644859,21.4094120493831,22.5984872581123,22.8840074982630,23.3502865503527,19.2075211837626,17.5948851944082
575.5993042,29.7524971345648,27.1315235732055,17.3305225859913,16.8786836887326,21.6862244947570,22.6911294901385,22.6531395841158,23.2372685139428,19.3649102370947,17.0339880271881
576.1867065,29.4355483104336,27.0669431833477,17.3823736265733,17.1355639800701,21.4341536978355,22.7734955378921,22.8924273280473,23.1106225308948,19.7436006560195,17.2869122428910
576.7741089,29.2996031086460,26.9574882770955,17.3585944982784,17.0793923266545,21.3730102963579,22.3710221406903,22.6793056188273,22.9540344995576,19.2141194935299,17.2711185574974
577.3613892,29.5304502762236,27.1727338146825,17.3930829228712,17.1318294844658,21.3594147669662,22.4824025276184,22.5166126835514,22.7214401590376,19.5195366996815,17.1102794878314
577.9487305,29.5127775068285,27.0443275638217,17.4111019060217,17.0772831198083,21.5233535203824,22.6706066327455,22.6134294266398,23.2159750899557,19.0370892141036,17.4399079459704
578.5359497,29.3149688724798,26.9866658721352,17.6565477895604,16.7464869296629,21.4271140694226,22.8515857948822,22.8217826939458,23.3591024821139,19.4931240580327,17.1612615740647
579.12323,29.1782488576934,26.9376858656905,17.2940610377425,17.0331383760204,21.6637391975211,22.3160448914999,22.7981154072387,22.5944493389063,19.2953356059872,17.0394746110206
579.7103882,29.3000404705566,26.8379247310582,17.5072470543277,17.0226379115693,21.4007044284812,22.6927761178389,22.6910282886590,23.0337486202248,19.4631427313291,17.1547035774261
580.2975464,29.3485138040475,26.6762443556079,17.1955849996088,17.0136666715387,21.4355314368857,22.8915279683204,22.8780026202417,23.3578831203510,19.6721941362749,17.2948309555744
580.8847046,29.6251303272839,26.7143151583975,17.4958298086201,17.1012888765924,21.5524127107867,22.6730894879164,22.8699255484536,22.9058338663634,19.7025716074862,17.3139156237327
581.4718018,29.0798932559308,26.6754145774787,17.9101243406284,17.0978313730844,21.8141043266213,22.5974328288294,22.5146144464670,23.1874499248238,19.4038308693946,17.2276340404929
582.0588379,29.4284076087999,27.1361036463633,18.1439592575553,17.2143147280236,21.8801555620228,22.6995579924619,22.8719038206572,23.1087218605530,19.8605538507050,17.4990520438253
582.645874,29.4670503492067,27.0437797326455,17.7660632530335,17.6693269339472,22.0156446480226,22.9849115025478,22.9373907623333,23.0986185823134,19.8577589162435,17.7136630928345
583.2328491,29.3314986871717,26.7694783695551,18.2511013656691,17.3750479206908,22.1073388599286,22.9890974246128,22.8086451568874,22.9540217098070,19.5776456968428,17.8299773603031
583.8198242,29.2977586783542,27.2344332596692,18.2856911269878,17.5936274122980,22.1681600596738,22.9152598707364,22.5302166209279,23.1231742185133,20.0194319484728,17.5769679473769
584.4067383,29.0979435393857,27.5477893095023,18.3930248583207,18.0544678438991,22.1891866313081,23.0093432542294,22.7490739923144,23.5894284161804,20.3972938029476,18.1766886042228
584.9935913,29.6329689218118,27.0332976224411,18.3603559832700,18.1601720544113,22.1246356432960,23.1862334121982,22.6478222711758,23.6883601050205,20.2137182395060,17.9034776358164
585.5804443,29.1010699118888,27.3854089297069,18.4546966815283,18.1740981182308,22.2349049288743,22.7483004698173,22.7764416232166,23.2763876825213,20.1747026010508,18.1651990900151
586.1672363,29.4737407683429,27.3319491036395,18.9051026548720,18.3689832177923,22.5039903934544,23.3539807867522,22.6354398168946,23.5425924636081,20.3009085034860,18.3192498627485
586.7540283,29.5772782991174,27.3109244617660,18.7412257837946,18.3027352347589,22.5093564210015,23.1090383445229,22.8072405707167,23.5380587555596,20.4004865999470,18.3531708665363
587.3407593,29.3363976574782,27.3844800187935,18.9932868598426,18.8894499743462,22.6796779249622,22.8513137991654,22.7360744866198,23.2682879585690,20.3521154512820,18.2906597135764
587.9274902,29.3526590112912,27.3512403973223,19.1429954987141,18.7749505259564,22.5870422938132,23.2357058188205,23.0139811251833,23.7851233140321,20.4407273421366,18.7625183531932
588.5141602,29.4477224149719,27.2809992653372,19.0752976478997,18.9503986772669,22.7199851409577,23.2213981556365,22.9578571533485,23.6207498028315,20.4095664494432,18.5742878482722
589.1008301,29.2515637936570,27.5929750384729,19.3627779025877,19.3218789342683,22.8627964084592,23.2952372298790,23.3116754046863,23.5542605051329,20.9245331390094,18.9523891508123
589.6873779,29.4234193009655,27.2091961548224,19.4484865268819,19.6349258160878,22.9988623172581,23.0559977054532,23.1842990457621,23.6072986113943,21.0246035728070,18.7277845777596
590.2739868,29.2389881643585,27.1787953238542,19.5298400056379,19.1012392937830,22.9666216248512,23.1635627707035,22.9752008293455,23.7446074584118,21.2494268531564,18.9597683519691
590.8605347,29.4671892039464,27.5950665541028,19.6938178521072,19.4382834399822,23.2971624869053,23.3789577769246,23.0048103115997,23.9943089054677,21.1080089681974,19.1323981261081
591.4470215,29.5778785415835,27.3504193177848,20.0191439233643,19.9895674381253,23.2235941535931,23.3010836091192,23.1930316122164,24.1733759026997,21.2144033948055,19.0547706229767
592.0334473,29.5510227703572,27.3539531000152,20.3591017082532,20.0990694594173,23.3407974409757,23.5068636993542,23.3492674001686,23.9351281752831,21.1171318910012,19.2892274351223
592.619873,29.3626520806412,27.1671069488665,19.9725716529174,19.8121946013660,23.0782927844731,23.2015238140674,23.1645729883752,23.8693662420332,21.4080968072622,19.2129437954180
593.2062988,29.6938873905792,27.4471119233019,20.5080755186441,20.0978396431064,23.4515907799293,23.7062402537216,23.3550526408197,24.0620884933437,21.6645801634293,19.4007106099438
593.7926636,29.3658690786891,27.5893795475972,20.3280411443653,20.4920062912908,23.9641753933851,23.9073735555276,23.5544555311986,24.2403803131262,21.3286208985896,19.6052240757093
594.3789673,29.6124304881349,27.6775315377042,20.6485075082768,20.4634412967887,23.5629051375356,23.2847289020962,23.6197735155226,24.2971923992449,21.7581287756230,19.5425459863857
594.965271,29.6076921180331,27.6083998001003,20.7873048159184,20.5369358943300,23.7844171456195,23.8980641757356,23.5088573642557,24.3922630429667,21.6241720501627,19.8606327158553
595.5515137,29.5831729495783,27.2744270534639,20.3315471623338,20.4267960362833,23.4743952190277,23.5426770003403,23.2967102862441,24.2993172715851,21.7560793761444,19.7575626313111
596.1377563,29.6514887024000,27.4034120187270,20.5880680538944,20.7985581053915,24.0863832762028,23.6796249559632,23.5552256071973,24.1635639062039,22.0926003349160,19.9268226563571
596.723938,29.4510494599316,27.4338942908610,20.8895131840195,20.8198307827208,24.0590843828489,24.1510421275689,23.6286173872217,24.7088778367772,21.6563927504679,19.7389997282895
597.3100586,29.9481062860647,27.5902917255285,20.9339350541797,20.8815849631183,23.9447912865974,24.2753905385424,23.3759635289962,24.4692357424625,22.0052023253790,19.8628544915814
597.8961792,29.7061341227970,27.7976086504551,21.3032102965934,21.1216434616525,23.9616425198304,24.2368294683317,23.6701900739713,24.5662968001463,22.2012053830135,19.8572981762360
598.4822388,29.9841763758195,27.4287805371086,21.3623782113142,21.2491985005020,24.3431392370610,24.2305265273049,23.7842220907405,24.5591235340972,22.1289769023638,20.2122878585921
599.0682983,29.9352708760976,27.6952833160481,21.4308870033452,21.6185038419164,24.1133280764065,24.2475817852246,23.6798600284059,24.6040924522147,22.3940630249606,20.3330804100018
599.6542969,29.5311039048514,27.5259001202486,21.3668117770660,21.1144627078499,23.9993495609002,24.1160333838023,23.6053799362238,24.6244525681855,22.2269540384905,20.3661628205297
600.2402954,29.4508002099329,27.6669814104401,21.5980128426426,21.3653646893333,24.3256561754130,24.4760947175357,23.6390840231869,24.6028580188730,22.5032491910775,20.1359479383354
600.8262329,29.7371434661133,27.8363916396692,21.3658545036656,21.5586218777978,24.3071430735730,24.4536695207938,23.7134245884982,25.0646585758527,22.5250605146956,20.3238291712386
601.4121094,29.7220422301041,27.5384529566880,21.5111512145329,21.6366038575371,24.3384730113236,24.1980325984185,23.6136933415968,24.6102889684893,22.5695453718329,20.4096411983339
601.9979858,29.5925878112811,27.3090983601522,21.1601582018264,21.5789778963521,23.8578741234292,24.0656315401765,23.4689951459647,24.4219963035190,22.4720927763141,20.1559066736930
602.5838013,29.5870329855707,27.2115050563491,21.4830213732207,21.6744498557306,24.3142522117045,24.1842359301526,23.7711315759310,24.8905686317796,22.7105262674950,20.5876558614079
603.1696167,29.3759835105700,27.1319789205844,21.3815953889370,21.6010752223715,24.1631425544305,24.1263801284176,23.8878768768435,24.8170118690172,22.7734653018487,20.5364116380111
603.7553711,29.3232906735112,27.6266916121347,21.6770139835147,21.6036687306193,24.2776491308196,24.4183182669996,23.8158686116397,24.8839296921714,22.8092944542375,20.4726630904799
604.3411255,29.5127303957529,27.4641642665498,21.5907996365890,21.9106088901389,24.4752721767686,24.2520607597582,23.7070366945808,24.8112732717287,22.6608330073138,20.6551999605186
604.9267578,29.8484837369090,27.0647384219388,21.7841264858973,21.9271994672080,24.1297304937562,23.9653603098915,23.9901147881907,24.7477141336131,22.7663447645071,20.4842675985215
605.5124512,29.3597344487618,27.0708364224096,21.2946211516218,21.8125555031531,23.9023162397250,24.0250424646130,23.4851202518232,24.3584384398650,22.8120211652054,20.2964146993159
606.0980835,29.7179652523955,27.6132881088798,21.7895600250575,22.0659989392032,24.3587773656897,24.4725098737275,23.7200999590811,24.8962387548282,23.1111713378491,20.5791383846834
606.6836548,29.3867507468676,27.2761701886667,21.7312297666499,22.0355512794379,24.1286225114334,24.2352982042870,23.6360388576551,24.7479167661606,22.8546568184711,20.7119480665300
607.269165,29.6257014368300,27.2279965936708,21.8063203866597,21.9217895212881,24.5448571714845,24.4180569018432,24.1802816963517,24.8543957051261,23.1491484101790,20.8748277397355
607.8546753,29.6219939198381,27.4575696830125,21.8459572539688,22.0482158413253,24.5696408811090,24.5626484051886,23.7736931938519,24.7136256839019,23.2266253279277,20.5396990837867
608.4401855,29.4653933608770,27.4067909753908,21.8369825224759,22.0377343747782,24.4186431153553,24.4245167115202,23.7343402243246,24.8754978383060,23.0856324209977,20.6685951982315
609.0256348,29.8433516759353,27.0539969342165,21.8150417402643,22.2420543233318,24.5344779472869,24.3633513592092,23.6248391939204,24.8647521836956,23.1275513168649,20.7054857668047
609.6110229,30.2419441422019,27.6861941823037,22.2175316161859,22.1211809575320,24.6725184192593,24.8053974283246,24.0924757598799,25.3637343190216,23.8717174682624,21.2083242665181
610.1964111,29.2223363088552,27.1908580243509,21.6863824311411,22.1218123280990,24.3400292151455,24.6549202659154,23.8123789023080,24.9951225764292,23.2118035365047,20.6390469959942
610.7817383,29.5541403290822,27.3919200981446,21.7819244995791,22.0876746558460,24.5396542911906,24.5201500218028,23.9051331029346,25.0476579603839,23.2361717208908,20.7738245061338
611.3670044,29.6422394872647,27.1837310115242,22.0954659528894,22.2170889695476,24.8284997350431,24.5385958878503,24.1565989554455,24.7454958542986,23.6077203586551,20.8916362994659
611.9522705,29.4260069366660,27.0234049672861,22.1279990097430,22.1491403982352,24.5061102298081,24.4516703414888,23.9460252508545,24.7839507816568,23.5892556098511,20.8793919810745
612.5375366,29.4145763298508,27.0859774687176,21.9893385374448,22.3247408018631,24.5886212306342,24.4738230035914,23.8058377105349,24.7302246708796,23.5439696086144,20.9554430981151
613.1227417,29.2597860230964,27.0078035533310,21.9936479940003,22.1442828870412,24.5119623241120,24.4355917403106,23.6567809047247,24.6529423014508,23.3992259599151,20.6514465180515
613.7078857,29.2187731072113,26.9338272643339,22.0112901061569,22.0740852221346,24.3098935008868,24.6605916808132,23.9407467123908,25.0143051238996,23.3516385031685,21.0670481308188
614.2929688,29.6541395377959,26.9174963917261,21.9429038902626,22.1855665244698,24.5728090454088,24.5374651453389,23.9758218424957,24.8722701260488,23.2209284365151,20.8359717010587
614.8780518,29.1209170516457,27.1268113206751,21.8413158084188,21.9176052472407,24.2489260691252,24.0936604005003,23.7666510229562,24.4539784310876,23.5619575293850,20.8944950737916
615.4631348,29.3714625142447,26.8470610590608,21.8845814095194,21.9550091151283,24.1823470064269,24.5881225182980,23.7577904556253,24.9124537445536,23.5091246116853,20.7933035317915
616.0481567,29.4622955428662,26.9576379746877,21.7636713290873,22.0995394472315,24.4458943992511,24.6514509078150,23.7241759341293,24.8862683453584,23.6800113875398,20.9925169413726
616.6331177,29.1818041423546,27.0297050467404,21.8344712934939,21.9745276661198,24.1319144784377,24.3677139458147,23.6342375955873,24.9184587317707,23.7737474051954,21.1427565251753
617.2180786,28.9541876977596,26.8493378233375,21.8993266297857,22.1589732569538,24.3728459524024,24.7300006527453,23.6386640622998,24.8429232090451,23.6503649004911,21.2383206847777
617.8029785,29.1545195655099,26.7667510584749,21.9829642071412,22.4981234579336,24.5505139191609,24.4048524725260,24.0929058099273,25.1026054851653,23.8718820092669,21.2752741526530
618.3878174,28.7544277324468,26.7618313996649,21.8102343476972,22.0925074751331,24.2524819591736,24.2755367328722,23.8523123694810,24.7369962729365,23.6650670820450,20.9845917510909
618.9726563,29.2325950539860,26.9429489406977,21.9763255148436,22.0810292227250,24.4137338085419,24.2800088102091,23.7731781796613,24.7743193413033,23.7134284640261,20.9905485657935
619.5574951,29.1659635864441,26.6765693253879,21.7994576728346,22.1423342705613,24.4067758698541,24.4646871202968,23.3760412819880,24.6600164346619,23.3295980549469,20.7648998505665
620.1422729,28.9881485684528,26.7422764471828,21.7272832205419,22.3331284691583,24.0798131839292,24.3008963070614,23.9345079625500,24.5661197957201,23.4929111619667,20.8211652680902
620.7269897,28.9105619493851,26.8980413603262,21.7736611372478,22.3046205244624,24.4505366413407,24.4870196374421,23.8860869588362,24.7186365924992,23.5914210327819,21.0404560157974
621.3116455,28.6238781593666,26.7246880971669,21.7658240159364,22.4694612008466,24.2237308206930,24.0929126410566,23.7273611813402,24.5297174670392,23.5119277945171,20.8549160236986
621.8963013,29.0698303726189,26.5175714353722,22.0018889129724,22.3761459361520,24.2117899128796,24.2561666868025,23.7222247038849,24.6371966855369,23.5473929648651,21.2681645139739
622.480957,29.0625098128537,26.7306351020087,22.4564397537544,22.2000084154643,24.5401146814170,24.2432229482626,23.8508685758290,24.7438237328599,23.5970651157077,20.9786331451396
623.0655518,28.8551460651997,26.4525129033208,21.8703478388405,22.2559186609328,24.3860874993362,24.2203235133627,23.4862471744681,24.6935406062955,23.5470448099903,21.1291696126835
623.6500854,28.9967835458513,26.7237589326097,22.0930253835433,22.4499474132055,24.4286215316977,24.3386199545703,23.8466074154397,25.1124665720441,23.6753463158364,21.1866602468268
624.2345581,28.9295287392836,26.5502099917726,22.0479888815949,22.3229333092148,24.3887264189593,24.4852608830177,23.7834089092589,24.9819140056662,23.9244192640592,21.0814685624398
624.8190918,28.4914664027768,26.3097742622860,22.1410286084153,22.2304732811180,24.2903918812439,23.9702992871218,23.8393129027756,24.5726305512222,23.5905749483038,20.9147575592882
625.4035034,28.8242517305707,26.5572370142920,21.8804883976157,22.2976251805678,24.0069519499861,24.3554024449328,23.8727520864786,24.8962103861955,23.5734360387343,21.0721165040668
625.987915,28.9520197078534,26.5370001114565,22.1357109104617,22.3467653266028,24.3992409041727,24.2733053283241,23.8687822981097,24.9625523959626,23.9120883747497,21.0792736372984
626.5722656,28.9471648792626,26.6148597934069,21.9041670940799,22.1627773784508,24.3805303458143,24.0607486677602,23.6774731112303,24.6270401055915,23.7893720021143,21.0336753159434
627.1566162,28.7986543544234,26.2305174475726,21.9218320650978,22.2128793808929,24.1338602251483,24.3192055808988,23.9786668695010,24.8170693456677,23.8532999979532,21.3739857500479
627.7409058,28.4919056822097,26.3185168453970,21.7235976849805,22.5512903013792,24.2680594878392,24.2029205540046,23.5345627802318,24.7400247678971,23.7858092640012,21.1161317142402
628.3251953,28.3952696607573,26.4065514474886,21.8843352190141,22.2807471447340,24.2829380417457,24.2561524688779,23.9275947596287,24.6675009111821,23.5930304848221,21.1546559230224
628.9094238,28.9457264797261,26.5798153320008,22.1291168955649,22.4309410626035,24.1522795051860,24.4720573972459,23.7021299046143,24.6111635808968,23.6220638825068,21.4078744347708
629.4935913,28.8377307883922,26.7687335245182,22.1302547863748,22.6313942309486,24.3410120364125,24.3111580187746,23.6990890049647,25.0445987692615,23.9971302284035,21.2472227825865
630.0777588,28.5037970737698,26.1626457166295,21.8728336771908,22.3910722843011,24.0864496352773,24.2084730849616,23.6150426579388,24.7562070304420,23.7594300944445,20.9402289351959
630.6618652,28.6692237927412,26.6423637338556,21.9006347530560,22.4256533707184,24.3812438113235,24.6554411435014,23.8622307958421,24.9090233793827,23.3990646013081,21.2936308905082
631.2459106,28.6098203001733,26.5462664769848,21.8329307540538,22.0086065974404,24.2882157620672,24.1921719990354,23.5827749871541,24.4029207974319,23.8014051260555,21.1097930186527
631.8299561,28.4801285323357,26.2312754755492,21.9483586215376,22.2210821255588,24.2930799465873,24.4539285350779,23.4558615383424,24.6117386880209,23.8548643930833,20.9898222339512
632.4140015,28.6430076838296,26.4219729673142,21.8836389260521,22.3288367376143,24.2983272485440,24.3323878178934,23.5021189240240,24.7520015515540,23.7654959237565,21.3058713743422
632.9979858,28.4682694329570,25.9822401148565,21.9856049954465,22.3821451181183,24.1260402327092,24.0517470986951,23.6075714772762,24.6217954462933,23.5550464117504,21.0239060919552
633.5819092,28.4874590610761,26.0434056904935,21.8362670400299,22.1936298606024,24.2352506235539,23.9137182836930,23.5856578231227,24.6297204355771,23.5383597410021,20.8882338670325
634.1657715,28.2535039248833,26.1246692201989,21.7288718441569,22.3580646972265,24.2206161596231,24.3969224222897,23.7141877878394,24.6015860452070,23.5787496493283,20.9255877991277
634.7496338,28.3786764391829,26.0153293066705,21.5642232378937,22.0576394364025,23.8605561312496,24.1058510885639,23.4859417894079,24.5091862127150,23.6342492773485,21.2175434500492
635.3334961,28.2041080702533,25.8826220817877,21.7441669307190,21.8929776234329,23.8912538125143,24.1196497567018,23.3894079937913,24.5937121344232,23.5151439993093,21.0583472173353
635.9172974,28.1222425389627,26.1355608525932,21.7712957480662,22.2701224352953,24.0382919672120,23.9982907580148,23.7259753641287,24.6894345567951,23.5946802943601,21.1028975186433
636.5010376,28.0843519227228,25.9887764095260,21.8525166172597,22.1687469741395,24.2491962876193,24.1055816760096,23.6243747364241,24.9189263567382,23.8222528935255,21.2161554627651
637.0847778,28.1828818435527,25.7985296427512,21.6988674333237,22.1654419759332,24.0783680344778,23.9539784101879,23.6119488860747,24.4631130881386,23.5964589715546,21.1476443033309
637.668457,28.1795464416232,25.9203445698202,21.7232085341128,21.9446953735349,24.0248840983216,23.7769842368738,23.5644555889688,24.2712391163163,23.6853932107100,21.1040005259572
638.2520752,27.9924839971742,26.0674365992937,21.6014147881536,22.0458310465471,24.3495729472102,23.7398651260962,23.6539570024848,24.4414014449418,24.0405448927546,21.1896299563828
638.8356934,27.9312866505115,25.8353511486440,21.8685129375622,22.2097361478173,24.1583591596742,24.1358246236089,23.3344245227042,24.4580418132808,23.9952579438385,21.0166789120450
639.4192505,27.9304718410163,25.5860432422370,21.6658388780892,21.8332428215602,23.7378508894264,24.0602414175771,23.4160720671016,24.4569851930738,23.5747383183241,20.8801714606055
640.0028076,27.8522316795955,25.5295016210077,21.8614071517449,21.9431854023525,23.8320588048659,24.1100135988811,23.5602282605710,24.4043571543461,23.7545675290625,20.9497419164373
640.5863037,28.0813505287308,25.7183074940725,21.5306699535438,22.1187287585826,24.3026443062588,24.1104283954012,23.7640459661807,24.5481261563668,23.8749919273376,21.1890039047612
641.1697388,28.2074241501375,25.9489076931069,21.6942298403625,22.3275351175283,24.1511870004915,24.2605503177735,23.6772748236086,24.6196080872816,23.7472862222913,21.3325793539991
641.7531738,27.9012418673897,25.7258917071348,21.5562593552204,22.0695283586369,23.9364022391779,23.6557354638405,23.3253450024358,24.4631236835220,23.5933151815071,21.0455580982554
642.3365479,28.0816327510235,25.8515016917935,21.5671103002474,22.0211574580676,24.1031169110878,23.7485048477185,23.3413757942230,24.3717623330210,23.4108450772106,21.1428773090862
